"wave","flux"
8697.4873,2.879562667884356e-16
8698.73730000001,3.566509594726563e-16
8699.98730000001,4.042397673430265e-16
8701.23730000001,3.993047729190779e-16
8702.48730000001,4.280705390986689e-16
8703.7373,4.474079911144867e-16
8704.9873,4.46032808189863e-16
8706.23730000001,4.388911409505207e-16
8707.48730000001,4.146059625168788e-16
8708.7373,4.192932725694443e-16
8709.98730000001,4.275851845823686e-16
8711.2373,4.213890172284915e-16
8712.48730000001,4.324415921284241e-16
8713.73730000001,4.490312932822145e-16
8714.9873,4.507023956826293e-16
8716.23730000001,4.45360325550974e-16
8717.48730000001,4.401141594328703e-16
8718.7373,4.302306278935185e-16
8719.98730000001,4.304461320589797e-16
8721.2373,4.16980822784047e-16
8722.4873,4.186837263997396e-16
8723.73730000001,4.434028542148919e-16
8724.98730000001,4.404883235375677e-16
8726.2373,4.349427973391686e-16
8727.4873,4.41423209906684e-16
8728.7373,4.458645188018423e-16
8729.98730000001,4.533103535819347e-16
8731.23730000001,4.602283356240356e-16
8732.48730000001,4.513189970040027e-16
8733.73730000001,4.502117080801505e-16
8734.9873,4.529019970401718e-16
8736.2373,4.470142582947531e-16
8737.48730000001,4.324878898714795e-16
8738.73730000001,4.311945106336806e-16
8739.9873,4.473312172067901e-16
8741.23730000001,4.590735655381944e-16
8742.4873,4.325036527355806e-16
8743.73730000001,4.035646991644965e-16
8744.98730000001,4.238225259512443e-16
8746.2373,4.524339753327545e-16
8747.48730000001,4.616066367669754e-16
8748.73730000001,4.552012279972029e-16
8749.9873,4.494990013141396e-16
8751.23730000001,4.506847298779899e-16
8752.4873,4.58806883951823e-16
8753.7373,4.565615633740836e-16
8754.98730000001,4.427957871877411e-16
8756.23730000001,4.369764796730322e-16
8757.4873,4.479446365318768e-16
8758.7373,4.510008264612269e-16
8759.9873,4.417390180724344e-16
8761.23730000001,4.436045949676891e-16
8762.48730000001,4.637831109543789e-16
8763.73730000001,4.686557015576776e-16
8764.98730000001,4.327008643482349e-16
8766.2373,4.09160218309944e-16
8767.4873,4.449716157889661e-16
8768.73730000001,4.676461895375194e-16
8769.98730000001,4.68093853624132e-16
8771.2373,4.552147265323592e-16
8772.48730000001,4.364458364981192e-16
8773.7373,4.317996786385996e-16
8774.98730000001,4.151562425853588e-16
8776.23730000001,4.237797966399014e-16
8777.4873,4.577483548538774e-16
8778.73730000001,4.526536148485725e-16
8779.98730000001,4.31469291931906e-16
8781.2373,4.123937562090085e-16
8782.48730000001,4.232473275040992e-16
8783.7373,4.550469744345583e-16
8784.9873,4.707046634174866e-16
8786.23730000001,4.631675730914833e-16
8787.48730000001,4.459284444625289e-16
8788.7373,4.566894749469522e-16
8789.9873,4.759694488450039e-16
8791.2373,4.767127009789738e-16
8792.48730000001,4.664888122106481e-16
8793.73730000001,4.630598529128088e-16
8794.98730000001,4.791977916124132e-16
8796.23730000001,4.81942186324508e-16
8797.4873,4.656426239089023e-16
8798.7373,4.510986515902296e-16
8799.98730000001,4.586931142698689e-16
8801.23730000001,4.510080537471065e-16
8802.4873,4.423522378351657e-16
8803.73730000001,4.609799817949459e-16
8804.9873,4.599772347909432e-16
8806.23730000001,4.613569092098285e-16
8807.48730000001,4.707477508318866e-16
8808.7373,4.692343875084394e-16
8809.98730000001,4.663174855022666e-16
8811.23730000001,4.645822771689334e-16
8812.4873,4.318207505365066e-16
8813.73730000001,3.861107044210552e-16
8814.9873,3.480068156828704e-16
8816.2373,3.608564362401138e-16
8817.48730000001,4.318860293993537e-16
8818.73730000001,4.725845152150849e-16
8819.9873,4.821114859121816e-16
8821.2373,4.735588349971065e-16
8822.4873,4.720669464035976e-16
8823.73730000001,4.827552607180749e-16
8824.98730000001,4.834135001929013e-16
8826.23730000001,4.789250550371335e-16
8827.48730000001,4.652547099247684e-16
8828.7373,4.586940224127122e-16
8829.9873,4.617199093967013e-16
8831.23730000001,4.366799369454088e-16
8832.48730000001,3.622487390588832e-16
8833.7373,3.713452700617283e-16
8834.98730000001,4.568759842785492e-16
8836.2373,4.829534013913001e-16
8837.48730000001,4.893630482614776e-16
8838.73730000001,4.930666106047453e-16
8839.9873,4.922576648702739e-16
8841.23730000001,4.88117869285301e-16
8842.48730000001,4.824122442551601e-16
8843.7373,4.763373907093942e-16
8844.98730000001,4.63727253900222e-16
8846.2373,4.257330179699557e-16
8847.4873,3.848365672321085e-16
8848.73730000001,4.260623534252026e-16
8849.98730000001,4.71524967869888e-16
8851.2373,4.774286126784336e-16
8852.4873,4.841485971257717e-16
8853.7373,4.882496982301311e-16
8854.98730000001,4.818524837239582e-16
8856.23730000001,4.845150597993828e-16
8857.48730000001,4.898237322771991e-16
8858.73730000001,4.902112341459298e-16
8859.9873,4.947052269603588e-16
8861.2373,4.966393315369405e-16
8862.48730000001,4.950685895905671e-16
8863.73730000001,4.950857453221451e-16
8864.9873,4.981959391878858e-16
8866.23730000001,4.989123444130981e-16
8867.4873,4.754126305097414e-16
8868.73730000001,4.344296288459684e-16
8869.98730000001,4.155958816792052e-16
8871.2373,4.196781613799672e-16
8872.48730000001,4.388143914870274e-16
8873.73730000001,4.55167139666522e-16
8874.9873,4.316903298008296e-16
8876.23730000001,4.02384216429157e-16
8877.4873,4.1016180166739e-16
8878.7373,4.34232081555025e-16
8879.98730000001,4.454807206066744e-16
8881.23730000001,4.46684328974971e-16
8882.4873,4.450197221619406e-16
8883.7373,4.364163895519867e-16
8884.9873,4.28516890914352e-16
8886.23730000001,4.204571729118439e-16
8887.48730000001,4.118596242042825e-16
8888.73730000001,4.310426296657985e-16
8889.98730000001,4.491875205861786e-16
8891.2373,4.443034640540607e-16
8892.4873,4.413788969666282e-16
8893.73730000001,4.490975582320603e-16
8894.98730000001,4.540973633716724e-16
8896.2373,4.573794620768229e-16
8897.48730000001,4.579278796236014e-16
8898.7373,4.420269474886671e-16
8899.98730000001,4.212275550069927e-16
8901.23730000001,4.298968592062115e-16
8902.4873,4.461225130811151e-16
8903.73730000001,4.511630580271025e-16
8904.98730000001,4.536606444106865e-16
8906.2373,4.531480612521703e-16
8907.48730000001,4.489714541437596e-16
8908.7373,4.511603869478203e-16
8909.9873,4.629026670102721e-16
8911.23730000001,4.609706520061727e-16
8912.48730000001,4.558943926022377e-16
8913.7373,4.595556294307002e-16
8914.9873,4.621466263683931e-16
8916.2373,4.614055111581307e-16
8917.48730000001,4.573694076123648e-16
8918.73730000001,4.487035258125965e-16
8919.98730000001,4.428968045307679e-16
8921.23730000001,4.444579730299962e-16
8922.4873,4.530827872419946e-16
8923.7373,4.603615971016588e-16
8924.98730000001,4.61221985224971e-16
8926.23730000001,4.585409421416859e-16
8927.4873,4.360779126579378e-16
8928.73730000001,4.12182311650029e-16
8929.9873,4.284498021858121e-16
8931.23730000001,4.429350484362944e-16
8932.48730000001,4.452295763406636e-16
8933.7373,4.478810285252699e-16
8934.98730000001,4.448031713867187e-16
8936.23730000001,4.527952782600308e-16
8937.4873,4.567578089433835e-16
8938.73730000001,4.541973295838154e-16
8939.9873,4.387883239595389e-16
8941.2373,4.155285381401908e-16
8942.48730000001,4.255984173960746e-16
8943.73730000001,4.539381158070506e-16
8944.9873,4.638586486062886e-16
8946.2373,4.493286666304979e-16
8947.4873,4.293283339964315e-16
8948.73730000001,4.258841353202161e-16
8949.98730000001,4.313373577051986e-16
8951.23730000001,4.183414683099439e-16
8952.48730000001,4.031118584225501e-16
8953.7373,4.021357028235918e-16
8954.9873,3.810112620261864e-16
8956.23730000001,4.077820771544657e-16
8957.48730000001,4.277464046525367e-16
8958.7373,4.596735286458335e-16
8959.98730000001,4.760018785566165e-16
8961.2373,4.898633306809414e-16
8962.48730000001,4.451636209671586e-16
8963.73730000001,4.122606761188272e-16
8964.9873,4.200203413146219e-16
8966.23730000001,4.282030943166476e-16
8967.48730000001,4.303751918161651e-16
8968.7373,4.414395164809993e-16
8969.98730000001,4.481442620924963e-16
8971.2373,4.443077306073976e-16
8972.4873,4.43492289134838e-16
8973.73730000001,4.66592255527826e-16
8974.98730000001,4.31986119399836e-16
8976.2373,4.222926973319347e-16
8977.4873,4.322181412760418e-16
8978.7373,4.349734552228011e-16
8979.98730000001,4.267115596064813e-16
8981.23730000001,4.094648516167536e-16
8982.48730000001,4.168203595799577e-16
8983.73730000001,4.156587173574942e-16
8984.9873,4.042096212504822e-16
8986.2373,4.144450126591435e-16
8987.48730000001,4.23521564157745e-16
8988.73730000001,4.676073738908179e-16
8989.9873,5.129981351273147e-16
8991.23730000001,5.061796491608795e-16
8992.4873,4.368136656659914e-16
8993.73730000001,4.250057909553434e-16
8994.98730000001,4.42660504828559e-16
8996.2373,4.624262569022472e-16
8997.48730000001,4.466652459189333e-16
8998.73730000001,4.321858618465471e-16
8999.9873,4.449642996479552e-16
9001.23730000001,4.693857782961997e-16
9002.4873,4.984333053023727e-16
9003.7373,5.086093043499229e-16
9004.98730000001,4.635555118815104e-16
9006.23730000001,4.588891559063946e-16
9007.4873,3.985229615764854e-16
9008.7373,3.624537148256655e-16
9009.9873,4.213308600983796e-16
9011.23730000001,4.653516570818865e-16
9012.48730000001,4.53988674014998e-16
9013.73730000001,4.600936631341628e-16
9014.98730000001,4.773216230830438e-16
9016.2373,4.629309261067708e-16
9017.4873,4.098232120466823e-16
9018.73730000001,3.574956514334973e-16
9019.98730000001,3.744014769603587e-16
9021.2373,4.063726667088638e-16
9022.48730000001,3.916086256088447e-16
9023.7373,3.81959378978588e-16
9024.98730000001,3.952155338240259e-16
9026.23730000001,3.896765131594812e-16
9027.4873,4.077038170633199e-16
9028.73730000001,4.42491621907552e-16
9029.98730000001,4.303520784203799e-16
9031.2373,4.035659876844619e-16
9032.48730000001,3.894864315381463e-16
9033.7373,4.084585561945406e-16
9034.9873,4.35285459496769e-16
9036.23730000001,4.307217934992283e-16
9037.48730000001,4.525939577606577e-16
9038.7373,4.625884269808548e-16
9039.9873,4.499159685751831e-16
9041.2373,4.638495408950617e-16
9042.48730000001,4.70570964295187e-16
9043.73730000001,4.487142146508486e-16
9044.98730000001,4.449748740716627e-16
9046.23730000001,4.588920730553143e-16
9047.4873,4.702692143494405e-16
9048.7373,4.808927948977624e-16
9049.98730000001,4.913332130714701e-16
9051.23730000001,4.943603945433062e-16
9052.4873,4.812658849645544e-16
9053.73730000001,4.592131553216628e-16
9054.9873,4.567101569733796e-16
9056.23730000001,4.773339051649305e-16
9057.48730000001,4.903356070360726e-16
9058.7373,4.849467806893804e-16
9059.98730000001,4.792100374348959e-16
9061.23730000001,4.687531599633485e-16
9062.4873,4.654688101007908e-16
9063.73730000001,4.62226465506848e-16
9064.9873,4.653841221788194e-16
9066.2373,4.809571675467788e-16
9067.48730000001,4.852824698893229e-16
9068.73730000001,4.586872030225211e-16
9069.9873,4.100116615427275e-16
9071.2373,4.079136256389853e-16
9072.4873,4.123909896436149e-16
9073.73730000001,4.270875898799189e-16
9074.98730000001,4.592298650595582e-16
9076.23730000001,4.797907435739776e-16
9077.48730000001,4.883323633415315e-16
9078.7373,4.624996141372493e-16
9079.9873,4.210725490089698e-16
9081.23730000001,4.065031996889468e-16
9082.48730000001,4.347092613691166e-16
9083.7373,4.804481243971835e-16
9084.98730000001,5.054082285939911e-16
9086.2373,4.854546963312596e-16
9087.48730000001,4.144233661868248e-16
9088.73730000001,3.930565055639951e-16
9089.9873,4.50071616602768e-16
9091.23730000001,4.847147800021701e-16
9092.48730000001,4.803734170946662e-16
9093.7373,4.465649603648243e-16
9094.98730000001,4.214649423104743e-16
9096.2373,3.918112491560571e-16
9097.4873,3.550446154935861e-16
9098.73730000001,3.531985981807001e-16
9099.98730000001,3.668775894579476e-16
9101.2373,3.975998733181423e-16
9102.4873,4.57591116928289e-16
9103.7373,4.945826180917248e-16
9104.98730000001,4.923357436643999e-16
9106.23730000001,4.620091490644288e-16
9107.48730000001,4.298993639684606e-16
9108.73730000001,4.215773869719329e-16
9109.9873,4.502213112762827e-16
9111.2373,4.906437073808834e-16
9112.48730000001,4.974121077775367e-16
9113.73730000001,4.962842846378279e-16
9114.9873,4.805677898943864e-16
9116.23730000001,4.507471001217689e-16
9117.4873,4.337613255931712e-16
9118.73730000001,4.09159965880594e-16
9119.98730000001,3.932372302698205e-16
9121.2373,4.349479555784625e-16
9122.48730000001,4.789026429880401e-16
9123.73730000001,4.834020350778837e-16
9124.9873,4.516249403814621e-16
9126.23730000001,4.113396323423033e-16
9127.4873,3.936470942443094e-16
9128.7373,4.073321587456596e-16
9129.98730000001,4.259300956066743e-16
9131.23730000001,4.100317613691165e-16
9132.4873,4.299435825074749e-16
9133.7373,4.666607511996046e-16
9134.9873,4.634092261043594e-16
9136.23730000001,4.271753616295332e-16
9137.48730000001,3.880096973259065e-16
9138.73730000001,4.279524944842302e-16
9139.98730000001,4.844406346752026e-16
9141.2373,4.845528511706693e-16
9142.4873,4.809621532901717e-16
9143.73730000001,4.873242172128181e-16
9144.98730000001,4.800768740957754e-16
9146.2373,4.816654849657602e-16
9147.48730000001,4.834946209792149e-16
9148.7373,4.407887679036458e-16
9149.98730000001,3.769021176938657e-16
9151.23730000001,3.647769366078319e-16
9152.4873,3.683083979853877e-16
9153.73730000001,3.427269817286361e-16
9154.98730000001,3.282071374059607e-16
9156.2373,3.212190490571952e-16
9157.48730000001,3.558055772569444e-16
9158.7373,4.353540903199749e-16
9159.9873,4.597540201521509e-16
9161.23730000001,4.376191182303723e-16
9162.48730000001,4.280234794861593e-16
9163.7373,4.335303170512634e-16
9164.9873,4.25976337559076e-16
9166.2373,4.289460274100598e-16
9167.48730000001,4.490884562174477e-16
9168.73730000001,4.300058371009357e-16
9169.98730000001,4.340048781105324e-16
9171.23730000001,4.517923162615741e-16
9172.4873,4.247708276668594e-16
9173.7373,3.957114795223282e-16
9174.98730000001,3.689821648642459e-16
9176.23730000001,3.392443904923804e-16
9177.4873,3.164054311644e-16
9178.73730000001,3.178314984206212e-16
9179.9873,3.447809447337962e-16
9181.23730000001,3.489840563211322e-16
9182.48730000001,3.461876654128087e-16
9183.7373,3.729321284541377e-16
9184.98730000001,3.754122333140431e-16
9186.23730000001,3.776194298864295e-16
9187.4873,4.13487679729697e-16
9188.73730000001,4.359335569179204e-16
9189.9873,4.257578374565972e-16
9191.2373,4.088869758511766e-16
9192.48730000001,4.124166946072048e-16
9193.73730000001,4.255120020134065e-16
9194.9873,4.326866704342688e-16
9196.2373,3.925208868031444e-16
9197.4873,3.610779834888599e-16
9198.73730000001,3.769435150824653e-16
9199.98730000001,3.986452390468269e-16
9201.23730000001,3.946009067865064e-16
9202.48730000001,3.929004146773726e-16
9203.7373,4.179952926974825e-16
9204.9873,4.220396320710359e-16
9206.23730000001,3.926214841941552e-16
9207.48730000001,3.67190084243586e-16
9208.7373,3.757757970739294e-16
9209.98730000001,3.971139967327354e-16
9211.2373,4.055544457706403e-16
9212.48730000001,4.045803917100696e-16
9213.73730000001,3.892583931628568e-16
9214.9873,3.789114551986882e-16
9216.23730000001,3.897315452594521e-16
9217.48730000001,3.805861020085841e-16
9218.7373,3.434883948808836e-16
9219.98730000001,3.434716518072435e-16
9221.2373,3.790130828329957e-16
9222.4873,3.967098967676986e-16
9223.73730000001,3.964432084900657e-16
9224.98730000001,4.027811803747106e-16
9226.2373,3.747427731963735e-16
9227.4873,3.507459708357446e-16
9228.7373,3.78310690375434e-16
9229.98730000001,4.042950663097993e-16
9231.23730000001,4.23714593973042e-16
9232.48730000001,4.137459242983219e-16
9233.73730000001,3.655898298550829e-16
9234.9873,3.782668345510224e-16
9236.2373,4.27137707760658e-16
9237.48730000001,4.302161008933738e-16
9238.73730000001,3.791750466278453e-16
9239.9873,3.314037644374518e-16
9241.23730000001,3.481228851695119e-16
9242.4873,4.037151573350695e-16
9243.73730000001,4.161959037422841e-16
9244.98730000001,3.910298476683062e-16
9246.2373,3.86011422284915e-16
9247.48730000001,3.807811088204088e-16
9248.73730000001,3.779691815260899e-16
9249.9873,3.697854285722896e-16
9251.23730000001,3.621312103949652e-16
9252.4873,3.931008351417824e-16
9253.7373,4.069930935932675e-16
9254.98730000001,3.748349360110437e-16
9256.23730000001,3.597867692057291e-16
9257.4873,3.71516227002556e-16
9258.7373,3.825466896339698e-16
9259.9873,3.923373827522183e-16
9261.23730000001,3.909096529284818e-16
9262.48730000001,3.995060637297454e-16
9263.73730000001,3.954256127929687e-16
9264.98730000001,3.795519294041762e-16
9266.2373,3.852590493284625e-16
9267.4873,3.690235618911556e-16
9268.73730000001,3.763955961250964e-16
9269.98730000001,4.09918028006848e-16
9271.2373,4.062062328498746e-16
9272.48730000001,3.709291245599441e-16
9273.7373,3.771110761779031e-16
9274.98730000001,4.151494078233508e-16
9276.23730000001,4.249165377242478e-16
9277.4873,4.208504322494695e-16
9278.73730000001,3.995614627941743e-16
9279.98730000001,3.699030527826003e-16
9281.2373,3.774963171537422e-16
9282.48730000001,4.108565072217399e-16
9283.7373,4.194535065224729e-16
9284.9873,4.028059271315586e-16
9286.23730000001,3.732395579547645e-16
9287.48730000001,3.616272286723572e-16
9288.7373,3.928092969955632e-16
9289.9873,3.976808348403742e-16
9291.2373,4.122547556182484e-16
9292.48730000001,4.404704238401813e-16
9293.73730000001,4.458957675660688e-16
9294.98730000001,4.05314707845052e-16
9296.23730000001,3.927248623468846e-16
9297.4873,3.646252398907696e-16
9298.7373,3.331389175528067e-16
9299.98730000001,3.46047103889371e-16
9301.23730000001,3.845942592592593e-16
9302.4873,4.048378692853009e-16
9303.73730000001,4.123328149112654e-16
9304.9873,4.029199384825905e-16
9306.23730000001,3.992006450436439e-16
9307.48730000001,4.47357409276138e-16
9308.7373,4.518756536940587e-16
9309.98730000001,4.31366288881655e-16
9311.23730000001,4.593050767686632e-16
9312.4873,4.503453243754822e-16
9313.73730000001,4.419327118296683e-16
9314.9873,4.35814616307388e-16
9316.2373,4.142825950641396e-16
9317.48730000001,3.948013000337578e-16
9318.73730000001,4.578900027126736e-16
9319.9873,4.430015482735337e-16
9321.2373,3.952418389214409e-16
9322.4873,4.174844255762925e-16
9323.73730000001,4.287305062451774e-16
9324.98730000001,4.014144715711807e-16
9326.23730000001,3.856067853913485e-16
9327.48730000001,4.257586662989487e-16
9328.7373,4.343709245695891e-16
9329.9873,3.987430843701775e-16
9331.23730000001,3.997536660879631e-16
9332.48730000001,3.723494691900559e-16
9333.7373,3.677454894868827e-16
9334.98730000001,3.410366014419367e-16
9336.2373,3.512211926118827e-16
9337.48730000001,3.850016564790703e-16
9338.73730000001,4.28726784637828e-16
9339.9873,4.272323021556712e-16
9341.23730000001,4.237856336504147e-16
9342.48730000001,4.22100662043065e-16
9343.7373,3.587859928084009e-16
9344.98730000001,3.298484120912906e-16
9346.2373,3.796205456392265e-16
9347.4873,4.137016295331791e-16
9348.73730000001,4.061599483084973e-16
9349.98730000001,4.072769618658373e-16
9351.2373,4.341016059027776e-16
